Creep Cluster + Large Antlers + River Betty = DamStamReg (47.56) | FortCarry (79.64) | Slow (73.92) | Value: 201.12
Giant's Toe + Large Antlers + River Betty = DamStamReg (47.56) | FortCarry (79.64) | Slow (73.92) | Value: 201.12
Chaurus Eggs + Garlic + Luna Moth Wing = FortStam (27.06) | Invis (100) | RegHp (67.78) | Value: 194.84
Chaurus Eggs + Garlic + Vampire Dust = FortStam (27.06) | Invis (100) | RegHp (67.78) | Value: 194.84
Creep Cluster + Mora Tapinella + Scaly Pholiota = RestMag (12.27) | FortCarry (79.64) | RegStam (67.78) | FortIllu (34.73) | Value: 194.42
Hawk Feathers + Luna Moth Wing + Vampire Dust = FortLight (21.06) | CureDis (2.93) | RegHp (67.78) | Invis (100) | Value: 191.77
Beehive Husk + Luna Moth Wing + Vampire Dust = FortLight (21.06) | RegHp (67.78) | Invis (100) | Value: 188.84
Honeycomb + Luna Moth Wing + Vampire Dust = FortLight (21.06) | RegHp (67.78) | Invis (100) | Value: 188.84
Luna Moth Wing + Skeever Tail + Vampire Dust = FortLight (21.06) | RegHp (67.78) | Invis (100) | Value: 188.84
Bear Claws + Glow Dust + Glowing Mushroom = DamMagReg (79.08) | FortHp (31.52) | FortDestr (44.63) | ResiShock (32.91) | Value: 188.14
Blue Mountain Flower + Glow Dust + Glowing Mushroom = DamMagReg (79.08) | FortHp (31.52) | FortDestr (44.63) | ResiShock (32.91) | Value: 188.14
Butterfly Wing + Luna Moth Wing + Vampire Dust = DamMag (15.76) | RegHp (67.78) | Invis (100) | Value: 183.54
Chaurus Eggs + Luna Moth Wing + Namira's Rot = Invis (100) | DamMag (15.76) | RegHp (67.78) | Value: 183.54
Chaurus Eggs + Luna Moth Wing + Nordic Barnacle = Invis (100) | DamMag (15.76) | RegHp (67.78) | Value: 183.54
Crimson Nirnroot + Luna Moth Wing + Namira's Rot = Invis (100) | DamMag (15.76) | RegHp (67.78) | Value: 183.54
Crimson Nirnroot + Luna Moth Wing + Nordic Barnacle = Invis (100) | DamMag (15.76) | RegHp (67.78) | Value: 183.54
Daedra Heart + Luna Moth Wing + Vampire Dust = DamMag (15.76) | RegHp (67.78) | Invis (100) | Value: 183.54
Eye of Sabre Cat + Luna Moth Wing + Vampire Dust = DamMag (15.76) | RegHp (67.78) | Invis (100) | Value: 183.54
Glow Dust + Luna Moth Wing + Vampire Dust = DamMag (15.76) | RegHp (67.78) | Invis (100) | Value: 183.54
Hagraven Feathers + Luna Moth Wing + Vampire Dust = DamMag (15.76) | RegHp (67.78) | Invis (100) | Value: 183.54
Hanging Moss + Luna Moth Wing + Vampire Dust = DamMag (15.76) | RegHp (67.78) | Invis (100) | Value: 183.54
Human Heart + Luna Moth Wing + Vampire Dust = DamMag (15.76) | RegHp (67.78) | Invis (100) | Value: 183.54
Ice Wraith Teeth + Luna Moth Wing + Namira's Rot = Invis (100) | DamMag (15.76) | RegHp (67.78) | Value: 183.54
Ice Wraith Teeth + Luna Moth Wing + Nordic Barnacle = Invis (100) | DamMag (15.76) | RegHp (67.78) | Value: 183.54
Jarrin Root + Luna Moth Wing + Vampire Dust = DamMag (15.76) | RegHp (67.78) | Invis (100) | Value: 183.54
Luna Moth Wing + Namira's Rot + Nirnroot = DamMag (15.76) | RegHp (67.78) | Invis (100) | Value: 183.54
Luna Moth Wing + Namira's Rot + Vampire Dust = DamMag (15.76) | RegHp (67.78) | Invis (100) | Value: 183.54
Luna Moth Wing + Nirnroot + Nordic Barnacle = Invis (100) | DamMag (15.76) | RegHp (67.78) | Value: 183.54
Luna Moth Wing + Nordic Barnacle + Vampire Dust = DamMag (15.76) | RegHp (67.78) | Invis (100) | Value: 183.54
Luna Moth Wing + Spider Egg + Vampire Dust = DamMag (15.76) | RegHp (67.78) | Invis (100) | Value: 183.54
Giant's Toe + Mora Tapinella + Scaly Pholiota = FortCarry (79.64) | RegStam (67.78) | FortIllu (34.73) | Value: 182.15
Hawk Beak + Mora Tapinella + Scaly Pholiota = FortCarry (79.64) | RegStam (67.78) | FortIllu (34.73) | Value: 182.15
Ice Wraith Teeth + Juniper Berries + Luna Moth Wing = WeakFire (14.37) | Invis (100) | RegHp (67.78) | Value: 182.15
Ice Wraith Teeth + Juniper Berries + Vampire Dust = WeakFire (14.37) | Invis (100) | RegHp (67.78) | Value: 182.15
Mora Tapinella + River Betty + Scaly Pholiota = RegStam (67.78) | FortIllu (34.73) | FortCarry (79.64) | Value: 182.15
Mora Tapinella + Scaly Pholiota + Wisp Wrappings = RegStam (67.78) | FortIllu (34.73) | FortCarry (79.64) | Value: 182.15
Dragon's Tongue + Fly Amanita + Mora Tapinella = ResiFire (32.91) | Fort2h (45.19) | FortIllu (34.73) | RegStam (67.78) | Value: 180.61
Dragon's Tongue + Fly Amanita + Scaly Pholiota = ResiFire (32.91) | Fort2h (45.19) | FortIllu (34.73) | RegStam (67.78) | Value: 180.61
Briar Heart + Luna Moth Wing + Vampire Dust = RestMag (12.27) | RegHp (67.78) | Invis (100) | Value: 180.05
Creep Cluster + Luna Moth Wing + Vampire Dust = RestMag (12.27) | RegHp (67.78) | Invis (100) | Value: 180.05
Dwarven Oil + Luna Moth Wing + Vampire Dust = RestMag (12.27) | RegHp (67.78) | Invis (100) | Value: 180.05
Ectoplasm + Luna Moth Wing + Vampire Dust = RestMag (12.27) | RegHp (67.78) | Invis (100) | Value: 180.05
Elves Ear + Luna Moth Wing + Vampire Dust = RestMag (12.27) | RegHp (67.78) | Invis (100) | Value: 180.05
Fire Salts + Luna Moth Wing + Vampire Dust = RestMag (12.27) | RegHp (67.78) | Invis (100) | Value: 180.05
Frost Salts + Luna Moth Wing + Vampire Dust = RestMag (12.27) | RegHp (67.78) | Invis (100) | Value: 180.05
Giant Lichen + Luna Moth Wing + Vampire Dust = RestMag (12.27) | RegHp (67.78) | Invis (100) | Value: 180.05
Grass Pod + Luna Moth Wing + Vampire Dust = RestMag (12.27) | RegHp (67.78) | Invis (100) | Value: 180.05
Human Flesh + Luna Moth Wing + Vampire Dust = RestMag (12.27) | RegHp (67.78) | Invis (100) | Value: 180.05
Luna Moth Wing + Moon Sugar + Vampire Dust = RegHp (67.78) | Invis (100) | RestMag (12.27) | Value: 180.05
Luna Moth Wing + Mora Tapinella + Vampire Dust = RegHp (67.78) | Invis (100) | RestMag (12.27) | Value: 180.05
Luna Moth Wing + Pearl + Vampire Dust = RegHp (67.78) | Invis (100) | RestMag (12.27) | Value: 180.05
Luna Moth Wing + Red Mountain Flower + Vampire Dust = RegHp (67.78) | Invis (100) | RestMag (12.27) | Value: 180.05
Luna Moth Wing + Taproot + Vampire Dust = RegHp (67.78) | Invis (100) | RestMag (12.27) | Value: 180.05
Luna Moth Wing + Vampire Dust + White Cap = RegHp (67.78) | Invis (100) | RestMag (12.27) | Value: 180.05
Garlic + Nordic Barnacle + Slaughterfish Egg = RegHp (67.78) | ResiPois (35.29) | FortStam (27.06) | FortPick (46.86) | Value: 176.99
Canis Root + Hawk Feathers + Human Flesh = Fort1h (45.19) | Para (85.22) | FortSneak (45.19) | Value: 175.6
Briar Heart + Pearl + Swamp Fungal Pod = RestMag (12.27) | FortBlock (45.19) | Para (85.22) | ResiShock (32.91) | Value: 175.59
Creep Cluster + Hawk Beak + Silverside Perch = FortCarry (79.64) | DamStamReg (47.56) | RestStam (12.27) | ResiFrost (32.91) | Value: 172.38
Giant's Toe + Hawk Beak + Silverside Perch = FortCarry (79.64) | DamStamReg (47.56) | RestStam (12.27) | ResiFrost (32.91) | Value: 172.38
Glow Dust + Glowing Mushroom + Human Heart = FortDestr (44.63) | ResiShock (32.91) | DamMag (15.76) | DamMagReg (79.08) | Value: 172.38
Glow Dust + Glowing Mushroom + Jarrin Root = FortDestr (44.63) | ResiShock (32.91) | DamMag (15.76) | DamMagReg (79.08) | Value: 172.38
Bear Claws + Glow Dust + Hanging Moss = DamMagReg (79.08) | FortHp (31.52) | Fort1h (45.19) | DamMag (15.76) | Value: 171.55
Bear Claws + Hanging Moss + Human Heart = FortHp (31.52) | Fort1h (45.19) | DamMagReg (79.08) | DamMag (15.76) | Value: 171.55
Bear Claws + Hanging Moss + Jarrin Root = FortHp (31.52) | Fort1h (45.19) | DamMagReg (79.08) | DamMag (15.76) | Value: 171.55
Charred Skeever Hide + Luna Moth Wing + Vampire Dust = CureDis (2.93) | RegHp (67.78) | Invis (100) | Value: 170.71
Luna Moth Wing + Mudcrab Chitin + Vampire Dust = RegHp (67.78) | Invis (100) | CureDis (2.93) | Value: 170.71
Briar Heart + Human Flesh + Tundra Cotton = RestMag (12.27) | Para (85.22) | FortBlock (45.19) | FortMag (27.06) | Value: 169.74
Bear Claws + Canis Root + Spriggan Sap = Fort1h (45.19) | DamMagReg (79.08) | FortMarks (45.19) | Value: 169.46
Glow Dust + Hawk Beak + Wisp Wrappings = ResiShock (32.91) | FortDestr (44.63) | RestStam (12.27) | FortCarry (79.64) | Value: 169.45
Glowing Mushroom + Hawk Beak + Wisp Wrappings = ResiShock (32.91) | FortDestr (44.63) | RestStam (12.27) | FortCarry (79.64) | Value: 169.45
Creep Cluster + River Betty + Salt Pile = FortCarry (79.64) | WeakMagic (15.34) | Slow (73.92) | Value: 168.9
Garlic + Large Antlers + Salt Pile = FortStam (27.06) | RegMag (67.78) | Slow (73.92) | Value: 168.76
Bear Claws + Blue Mountain Flower + Small Pearl = FortHp (31.52) | DamMagReg (79.08) | RestStam (12.27) | Fort1h (45.19) | Value: 168.06
Abecean Longfin + Luna Moth Wing + Vampire Dust = RegHp (67.78) | Invis (100) | Value: 167.78
Dwarven Oil + Mora Tapinella + Salt Pile = FortIllu (34.73) | RestMag (12.27) | WeakMagic (15.34) | RegMag (67.78) | Value: 130.12
Dwarven Oil + Mora Tapinella + Taproot = FortIllu (34.73) | RestMag (12.27) | WeakMagic (15.34) | RegMag (67.78) | Value: 130.12
Dwarven Oil + Mudcrab Chitin + Taproot = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Namira's Rot + Taproot = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Nightshade + Taproot = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Nirnroot + Taproot = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Nordic Barnacle + Taproot = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Orange Dartwing + Taproot = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Pearl + Taproot = RestMag (12.27) | WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | Value: 130.12
Dwarven Oil + Pine Thrush Egg + Taproot = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Powdered Mammoth Tusk + Taproot = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Purple Mountain Flower + Taproot = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Red Mountain Flower + Taproot = RestMag (12.27) | WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | Value: 130.12
Dwarven Oil + River Betty + Taproot = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Rock Warbler Egg + Taproot = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Sabre Cat Tooth + Taproot = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Salt Pile + Taproot = WeakMagic (15.34) | RegMag (67.78) | FortIllu (34.73) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Scaly Pholiota + Taproot = FortIllu (34.73) | WeakMagic (15.34) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Silverside Perch + Taproot = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Skeever Tail + Taproot = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Slaughterfish Egg + Taproot = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Slaughterfish Scales + Taproot = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Small Antlers + Taproot = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Small Pearl + Taproot = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Snowberries + Taproot = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Spider Egg + Taproot = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Spriggan Sap + Taproot = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Swamp Fungal Pod + Taproot = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Taproot + Thistle Branch = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Taproot + Torchbug Thorax = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Taproot + Troll Fat = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Taproot + Tundra Cotton = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Taproot + Vampire Dust = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Taproot + Void Salts = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Taproot + Wheat = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Taproot + White Cap = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Dwarven Oil + Taproot + Wisp Wrappings = WeakMagic (15.34) | FortIllu (34.73) | RegMag (67.78) | RestMag (12.27) | Value: 130.12
Jazbay Grapes + Mora Tapinella + Taproot = WeakMagic (15.34) | RegMag (67.78) | RestMag (12.27) | FortIllu (34.73) | Value: 130.12
Mora Tapinella + Salt Pile + Taproot = RestMag (12.27) | FortIllu (34.73) | WeakMagic (15.34) | RegMag (67.78) | Value: 130.12
Bleeding Crown + Chaurus Eggs + Ice Wraith Teeth = WeakPois (15.34) | WeakFire (14.37) | Invis (100) | Value: 129.71
Blue Butterfly Wing + Elves Ear + Spriggan Sap = DamMagReg (79.08) | FortEnch (5.44) | FortMarks (45.19) | Value: 129.71
Blue Butterfly Wing + Juniper Berries + Spriggan Sap = DamMagReg (79.08) | FortEnch (5.44) | FortMarks (45.19) | Value: 129.71
Bear Claws + Chicken's Egg + Histcarp = DamMagReg (79.08) | RestStam (12.27) | Water (38.35) | Value: 129.7
Glow Dust + Nightshade + Small Antlers = DamMagReg (79.08) | FortDestr (44.63) | DamHp (1.67) | LingDamStam (3.77) | Value: 129.15
Chicken's Egg + Ectoplasm + Nightshade = DamMagReg (79.08) | LingDamStam (3.77) | FortDestr (44.63) | DamHp (1.67) | Value: 129.15
Creep Cluster + River Betty + Skeever Tail = FortCarry (79.64) | DamStamReg (47.56) | DamHp (1.67) | Value: 128.87
Giant's Toe + River Betty + Skeever Tail = FortCarry (79.64) | DamStamReg (47.56) | DamHp (1.67) | Value: 128.87
Juniper Berries + Luna Moth Wing + Spider Egg = RegHp (67.78) | FortMarks (45.19) | DamMag (15.76) | Value: 128.73
Juniper Berries + Nordic Barnacle + Spider Egg = RegHp (67.78) | FortMarks (45.19) | DamMag (15.76) | Value: 128.73
Crimson Nirnroot + Luna Moth Wing + Spider Egg = Invis (100) | DamStam (12.83) | DamMag (15.76) | Value: 128.59
Daedra Heart + Frost Mirriam + Powdered Mammoth Tusk = DamStamReg (47.56) | Fear (35.84) | FortSneak (45.19) | Value: 128.59
Falmer Ear + Glow Dust + Human Heart = DamHp (1.67) | Frenzy (32.08) | DamMag (15.76) | DamMagReg (79.08) | Value: 128.59
Falmer Ear + Human Heart + Jarrin Root = DamHp (1.67) | Frenzy (32.08) | DamMag (15.76) | DamMagReg (79.08) | Value: 128.59
Fly Amanita + Human Heart + Jarrin Root = Frenzy (32.08) | DamHp (1.67) | DamMag (15.76) | DamMagReg (79.08) | Value: 128.59
Glow Dust + Human Heart + Troll Fat = DamMag (15.76) | DamMagReg (79.08) | DamHp (1.67) | Frenzy (32.08) | Value: 128.59
Hagraven Feathers + Human Heart + Jarrin Root = DamMag (15.76) | Frenzy (32.08) | DamHp (1.67) | DamMagReg (79.08) | Value: 128.59
Hagraven Feathers + Human Heart + Nightshade = DamMag (15.76) | Frenzy (32.08) | DamHp (1.67) | DamMagReg (79.08) | Value: 128.59
Large Antlers + Salt Pile + Torchbug Thorax = Slow (73.92) | RestStam (12.27) | FortStam (27.06) | WeakMagic (15.34) | Value: 128.59
Luna Moth Wing + Nirnroot + Spider Egg = Invis (100) | DamMag (15.76) | DamStam (12.83) | Value: 128.59
Human Heart + Jarrin Root + Troll Fat = DamHp (1.67) | DamMag (15.76) | DamMagReg (79.08) | Frenzy (32.08) | Value: 128.59
Blue Dartwing + Briar Heart + Swamp Fungal Pod = ResiShock (32.91) | RestHp (10.32) | Para (85.22) | Value: 128.45
Blue Dartwing + Canis Root + Swamp Fungal Pod = ResiShock (32.91) | RestHp (10.32) | Para (85.22) | Value: 128.45
Blue Dartwing + Human Flesh + Swamp Fungal Pod = ResiShock (32.91) | RestHp (10.32) | Para (85.22) | Value: 128.45
Blue Dartwing + Imp Stool + Swamp Fungal Pod = RestHp (10.32) | ResiShock (32.91) | Para (85.22) | Value: 128.45
Glow Dust + Imp Stool + Swamp Fungal Pod = ResiShock (32.91) | Para (85.22) | RestHp (10.32) | Value: 128.45
Glowing Mushroom + Imp Stool + Swamp Fungal Pod = ResiShock (32.91) | Para (85.22) | RestHp (10.32) | Value: 128.45
Hawk Beak + Imp Stool + Swamp Fungal Pod = ResiShock (32.91) | Para (85.22) | RestHp (10.32) | Value: 128.45
Imp Stool + Pearl + Swamp Fungal Pod = Para (85.22) | RestHp (10.32) | ResiShock (32.91) | Value: 128.45
Imp Stool + Pine Thrush Egg + Swamp Fungal Pod = Para (85.22) | RestHp (10.32) | ResiShock (32.91) | Value: 128.45
Imp Stool + Snowberries + Swamp Fungal Pod = Para (85.22) | RestHp (10.32) | ResiShock (32.91) | Value: 128.45
Imp Stool + Mora Tapinella + Scaly Pholiota = LingDamHp (25.66) | RegStam (67.78) | FortIllu (34.73) | Value: 128.17
Mora Tapinella + Orange Dartwing + Scaly Pholiota = LingDamHp (25.66) | RegStam (67.78) | FortIllu (34.73) | Value: 128.17
Mora Tapinella + Scaly Pholiota + Slaughterfish Egg = RegStam (67.78) | FortIllu (34.73) | LingDamHp (25.66) | Value: 128.17
Mora Tapinella + Scaly Pholiota + Slaughterfish Scales = RegStam (67.78) | FortIllu (34.73) | LingDamHp (25.66) | Value: 128.17
Blue Dartwing + Glow Dust + Human Heart = ResiShock (32.91) | DamMag (15.76) | DamMagReg (79.08) | Value: 127.75
Blue Dartwing + Glow Dust + Jarrin Root = ResiShock (32.91) | DamMag (15.76) | DamMagReg (79.08) | Value: 127.75
Glow Dust + Hawk Beak + Human Heart = ResiShock (32.91) | DamMag (15.76) | DamMagReg (79.08) | Value: 127.75
Glow Dust + Hawk Beak + Jarrin Root = ResiShock (32.91) | DamMag (15.76) | DamMagReg (79.08) | Value: 127.75
Glow Dust + Human Heart + Pearl = DamMag (15.76) | DamMagReg (79.08) | ResiShock (32.91) | Value: 127.75
Glow Dust + Human Heart + Pine Thrush Egg = DamMag (15.76) | DamMagReg (79.08) | ResiShock (32.91) | Value: 127.75
Glow Dust + Human Heart + Snowberries = DamMag (15.76) | DamMagReg (79.08) | ResiShock (32.91) | Value: 127.75
Glow Dust + Human Heart + Swamp Fungal Pod = DamMag (15.76) | DamMagReg (79.08) | ResiShock (32.91) | Value: 127.75
Glow Dust + Jarrin Root + Pearl = DamMag (15.76) | DamMagReg (79.08) | ResiShock (32.91) | Value: 127.75
Glow Dust + Jarrin Root + Pine Thrush Egg = DamMag (15.76) | DamMagReg (79.08) | ResiShock (32.91) | Value: 127.75
Glow Dust + Jarrin Root + Snowberries = DamMag (15.76) | DamMagReg (79.08) | ResiShock (32.91) | Value: 127.75
Glow Dust + Jarrin Root + Swamp Fungal Pod = DamMag (15.76) | DamMagReg (79.08) | ResiShock (32.91) | Value: 127.75
Blue Butterfly Wing + Chicken's Egg + Lavender = DamMagReg (79.08) | FortConj (28.87) | ResiMagic (19.67) | Value: 127.62
Blue Mountain Flower + Chicken's Egg + Lavender = DamMagReg (79.08) | FortConj (28.87) | ResiMagic (19.67) | Value: 127.62
Chaurus Eggs + Giant Lichen + Vampire Dust = WeakPois (15.34) | Invis (100) | RestMag (12.27) | Value: 127.61
Creep Cluster + Juniper Berries + Vampire Dust = DamStamReg (47.56) | RestMag (12.27) | RegHp (67.78) | Value: 127.61
Beehive Husk + Chicken's Egg + Nightshade = FortDestr (44.63) | DamMagReg (79.08) | LingDamStam (3.77) | Value: 127.48
Chicken's Egg + Glow Dust + Nightshade = DamMagReg (79.08) | LingDamStam (3.77) | FortDestr (44.63) | Value: 127.48
Chicken's Egg + Glowing Mushroom + Nightshade = DamMagReg (79.08) | LingDamStam (3.77) | FortDestr (44.63) | Value: 127.48
Abecean Longfin + Chaurus Eggs + Ice Wraith Teeth = WeakPois (15.34) | WeakFrost (11.99) | Invis (100) | Value: 127.33
Dwarven Oil + Frost Salts + Moon Sugar = RestMag (12.27) | RegMag (67.78) | WeakFire (14.37) | ResiFrost (32.91) | Value: 127.33
Fire Salts + Frost Salts + Moon Sugar = RestMag (12.27) | RegMag (67.78) | WeakFire (14.37) | ResiFrost (32.91) | Value: 127.33
Frost Salts + Garlic + Moon Sugar = WeakFire (14.37) | ResiFrost (32.91) | RestMag (12.27) | RegMag (67.78) | Value: 127.33
Frost Salts + Jazbay Grapes + Moon Sugar = WeakFire (14.37) | ResiFrost (32.91) | RestMag (12.27) | RegMag (67.78) | Value: 127.33
Frost Salts + Moon Sugar + Salt Pile = WeakFire (14.37) | ResiFrost (32.91) | RestMag (12.27) | RegMag (67.78) | Value: 127.33
Frost Salts + Moon Sugar + Taproot = WeakFire (14.37) | ResiFrost (32.91) | RestMag (12.27) | RegMag (67.78) | Value: 127.33
Abecean Longfin + Creep Cluster + Giant's Toe = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Bee + Creep Cluster + Giant's Toe = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Beehive Husk + Creep Cluster + Giant's Toe = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Bleeding Crown + Creep Cluster + Giant's Toe = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Blue Dartwing + Creep Cluster + Giant's Toe = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Butterfly Wing + Creep Cluster + Giant's Toe = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Charred Skeever Hide + Creep Cluster + Giant's Toe = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Chaurus Eggs + Creep Cluster + Giant's Toe = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Chicken's Egg + Creep Cluster + Giant's Toe = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Daedra Heart + Giant's Toe = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Daedra Heart + Hawk Beak = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Daedra Heart + River Betty = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Daedra Heart + Scaly Pholiota = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Daedra Heart + Wisp Wrappings = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Deathbell + Giant's Toe = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Dragon's Tongue + Giant's Toe = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Eye of Sabre Cat + Giant's Toe = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Falmer Ear + Giant's Toe = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Fly Amanita + Giant's Toe = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Frost Mirriam + Giant's Toe = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Frost Mirriam + River Betty = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Frost Mirriam + Scaly Pholiota = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Frost Mirriam + Wisp Wrappings = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Garlic + Giant's Toe = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Giant's Toe + Glow Dust = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Giant's Toe + Hagraven Claw = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Giant's Toe + Hagraven Feathers = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Giant's Toe + Hawk Beak = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Giant's Toe + Hawk Feathers = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Giant's Toe + Histcarp = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Giant's Toe + Honeycomb = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Giant's Toe + Human Heart = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Giant's Toe + Ice Wraith Teeth = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Giant's Toe + Imp Stool = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Giant's Toe + Juniper Berries = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Giant's Toe + Large Antlers = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Giant's Toe + Lavender = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Giant's Toe + Luna Moth Wing = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
Creep Cluster + Giant's Toe + Mudcrab Chitin = DamStamReg (47.56) | FortCarry (79.64) | Value: 127.2
